,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
9283,2.3348299938695364e-06,6.007179432390963e-06,2.3063379981862857e-06,1.8988465165128862e-06,3.854324060739697e-06,3.0533119043862377e-06,3.165708132171666e-06,2.6463530550329147e-06,1.0193931492119795e-05,4.12500232421579e-06,9.024960485267197e-07,2.7251973377228033e-05,5.283678695189231e-06,5.4999773380366024e-06,4.7685682974556e-06,2.03816681523689e-06
9284,2.393438168493498e-06,6.272945836902501e-06,2.2289573948341377e-06,1.9494195171095263e-06,3.8558839179738946e-06,3.0672641236122352e-06,3.1245912287442557e-06,2.5252577914933235e-06,1.0574786924890041e-05,4.289679161962574e-06,8.922012005332553e-07,2.502070086128626e-05,5.114292325780607e-06,5.174288377192264e-06,4.6422362765953965e-06,1.9774794579261277e-06
9285,2.452425816733816e-06,6.541373073615332e-06,2.1548192268521966e-06,2.0022048277362727e-06,3.867512725939562e-06,3.0839604779128823e-06,3.081218706742126e-06,2.409610181878041e-06,1.0937315681768588e-05,4.454090827552654e-06,8.800829736438665e-07,2.2876840619648444e-05,4.945091425830692e-06,4.899277880447463e-06,4.496130359405882e-06,1.922241206182653e-06
9286,2.511749730229259e-06,6.8115257146317195e-06,2.086316249619861e-06,2.05600279197328e-06,3.8883522578120715e-06,3.10307048823017e-06,3.036755164055696e-06,2.301093285764045e-06,1.1276578474672649e-05,4.6225237650666606e-06,8.666604985403784e-07,2.0826022292053284e-05,4.776307086796039e-06,4.679904901592434e-06,4.333607796503311e-06,1.8732862994498034e-06
9287,2.5713444207319077e-06,7.081586427940888e-06,2.025465003287721e-06,2.109506446267207e-06,3.9179486787707695e-06,3.1245588523790984e-06,2.9929113030537576e-06,2.2013672687103448e-06,1.158625122251869e-05,4.800720994752747e-06,8.52530690620355e-07,1.887293001318121e-05,4.607552110803747e-06,4.520695662521e-06,4.1589069495753605e-06,1.8312272589016663e-06
9288,2.6310590363601166e-06,7.34930317898714e-06,1.973899777803139e-06,2.1615102113888824e-06,3.955952509768743e-06,3.1481386544023337e-06,2.9515976266621505e-06,2.112067671422208e-06,1.1858737632771543e-05,4.9947572581847444e-06,8.382093045342647e-07,1.7021614059374992e-05,4.4380545248414964e-06,4.4253332798236836e-06,3.97637720234507e-06,1.7963762828707639e-06
9289,2.6907246697889573e-06,7.612552458757852e-06,1.9329297244017058e-06,2.211089061467101e-06,4.0017573680834945e-06,3.1732066663860583e-06,2.914643817585474e-06,2.0346587474875904e-06,1.2086025357748793e-05,5.210255463064786e-06,8.240969186030728e-07,1.5275673486568295e-05,4.267183274513051e-06,4.396523401540431e-06,3.789964181102401e-06,1.7687443966072964e-06
9290,2.7502190646617767e-06,7.869802774221144e-06,1.9035805138791262e-06,2.2576390673098003e-06,4.054347404261792e-06,3.1992907518442314e-06,2.883684615087273e-06,1.9703012178949467e-06,1.2260690278098418e-05,5.452079463574198e-06,8.105039459187152e-07,1.3638264391779055e-05,4.095179321138686e-06,4.436034301247229e-06,3.603002102888784e-06,1.7481166724171273e-06
9291,2.8094671923118466e-06,8.120385108378941e-06,1.8866130038593625e-06,2.3007846905505915e-06,4.112218129954362e-06,3.226508065399871e-06,2.8601199074446612e-06,1.9198198950123854e-06,1.2376728825315476e-05,5.724218169683374e-06,7.976740590077379e-07,1.2111898296968687e-05,3.923497484664545e-06,4.544853815311474e-06,3.418247975415368e-06,1.7340831882812595e-06
9292,2.8684227875158817e-06,8.364612334630316e-06,1.882544231358447e-06,2.3401912015800357e-06,4.173315872110861e-06,3.25564009078907e-06,2.845007975981022e-06,1.8837439788270344e-06,1.2430064563166492e-05,6.02978003880769e-06,7.858057215567828e-07,1.0698091659001869e-05,3.7545045384326483e-06,4.723414913036912e-06,3.2380793748649162e-06,1.7259815092205644e-06
9293,2.9270484184077275e-06,8.603766316501241e-06,1.8916400251133794e-06,2.3753495328000375e-06,4.235134688776483e-06,3.2878860273579317e-06,2.838912966832252e-06,1.8623588621329763e-06,1.2418885101184865e-05,6.371342667841522e-06,7.750762093273163e-07,9.397032555341152e-06,3.590888882583029e-06,4.971710613218053e-06,3.064604807819689e-06,1.7228547428164684e-06
9294,2.9852705397986995e-06,8.839915934659338e-06,1.9139270285452815e-06,2.405497526437524e-06,4.294912199327617e-06,3.324602538556605e-06,2.8418240077633097e-06,1.8557073469773175e-06,1.2344002765048978e-05,6.7516800386357794e-06,7.656665375931799e-07,8.2073505804449e-06,3.435162052004545e-06,5.28915506139173e-06,2.8995399252289808e-06,1.7235304352574337e-06
9295,3.042877988636903e-06,9.075578255203493e-06,1.9493061067437848e-06,2.429764494441084e-06,4.349885936351909e-06,3.367209051537529e-06,2.8532101620328156e-06,1.8635255080348281e-06,1.2208928993518704e-05,7.174242030589551e-06,7.577781675692778e-07,7.125966626623871e-06,3.2893504824219024e-06,5.674289425417831e-06,2.7440474942588025e-06,1.7268042451471213e-06
9296,3.099434967948472e-06,9.313275568940287e-06,1.9976762630721426e-06,2.447368858509806e-06,4.397698637734882e-06,3.417144290456963e-06,2.872183608367232e-06,1.8851884441826372e-06,1.2019087202851812e-05,7.642811114923668e-06,7.516124589869518e-07,6.1480731467383496e-06,3.154896168435125e-06,6.124548801017115e-06,2.598754749753539e-06,1.7315789056270912e-06
9297,3.154358871811734e-06,9.555017634726933e-06,2.0589083999273134e-06,2.4576875366437153e-06,4.436785290144985e-06,3.4756848758105647e-06,2.8976207816150534e-06,1.9197300155610625e-06,1.1780270000332068e-05,8.160669568945624e-06,7.473284809879349e-07,5.267289501427664e-06,3.032761132451557e-06,6.636168175293946e-06,2.4639062012798925e-06,1.7368329381589433e-06
9298,3.2070583663290292e-06,9.801757847343994e-06,2.132685878028342e-06,2.460224398954325e-06,4.4663721835282425e-06,3.543696248963466e-06,2.928116890197642e-06,1.965925046758238e-06,1.1497554926461084e-05,8.730153117410398e-06,7.450231278946703e-07,4.475905766791867e-06,2.9235924702940884e-06,7.204156756579507e-06,2.339512305010083e-06,1.741472694517583e-06
9299,3.2568475442348687e-06,1.0052919607206627e-05,2.2184085309381017e-06,2.4545977955963247e-06,4.485998032465109e-06,3.6215162602030106e-06,2.961896573203188e-06,2.022452716261754e-06,1.1175697684278887e-05,9.352891825933548e-06,7.447189963049473e-07,3.765205319840488e-06,2.82777651346633e-06,7.822381598151643e-06,2.2254584156082604e-06,1.7442612798475653e-06
9300,3.3026795282013342e-06,1.0306033768911644e-05,2.3152906997872323e-06,2.440625320071694e-06,4.494945100733085e-06,3.7089575865820383e-06,2.9968887717483312e-06,2.088123558352867e-06,1.0820389028970055e-05,1.0030017091402638e-05,7.463419474348735e-07,3.125890363906482e-06,2.745384027424841e-06,8.483788614770017e-06,2.121567459803369e-06,1.7439811016668365e-06
9301,3.3430081428487394e-06,1.0556498371746915e-05,2.4225479184975777e-06,2.4184743635755725e-06,4.49203255917623e-06,3.8052955635641095e-06,3.0309670282377424e-06,2.16201457103529e-06,1.0439017861488621e-05,1.0761732601859701e-05,7.49717447579845e-07,2.548414809745753e-06,2.676211710578536e-06,9.180464470205197e-06,2.0275466713298385e-06,1.739733227146533e-06
9302,3.3760101905413615e-06,1.0797686481589005e-05,2.539452305013054e-06,2.3887488991614984e-06,4.475819780911665e-06,3.90922345564086e-06,3.0622230365336687e-06,2.243420697878978e-06,1.0040458040891745e-05,1.1546757010411582e-05,7.546168137559816e-07,2.0231001011660206e-06,2.6200186710588336e-06,9.903445474059886e-06,1.9428472672179864e-06,1.7310504058588611e-06
9303,3.400176121143205e-06,1.1021748522599521e-05,2.665198856611544e-06,2.3524255592583376e-06,4.445015292761966e-06,4.018848482966657e-06,3.089188743580294e-06,2.3316877289376676e-06,9.634313657466495e-06,1.238215310152748e-05,7.608609843046876e-07,1.5402829659725677e-06,2.576693667513091e-06,1.064275067007744e-05,1.8666225763462006e-06,1.717728513620703e-06
9304,3.4148939352567635e-06,1.122109322165427e-05,2.798737085034145e-06,2.3106804946046756e-06,4.398949037225293e-06,4.131828585396564e-06,3.110954441266585e-06,2.4260650731081816e-06,9.23013586889896e-06,1.3263275876932752e-05,7.684271728312611e-07,1.090703346644894e-06,2.5461240048190765e-06,1.138786375565555e-05,1.7978605138871599e-06,1.699704002529079e-06
9305,3.4205870522661424e-06,1.1390041737469842e-05,2.938683672066219e-06,2.2646801342653003e-06,4.3380083264739765e-06,4.245742966467982e-06,3.12714353650719e-06,2.5257388096443167e-06,8.836742199388721e-06,1.418386098869623e-05,7.77455427499569e-07,6.65960312603813e-07,2.5279631066976375e-06,1.2128315161473231e-05,1.7355135856927137e-06,1.6771573997995785e-06
9306,3.4184345597833342e-06,1.1525999621613961e-05,3.0833765553643366e-06,2.215396070243575e-06,4.2639181806878105e-06,4.358646226688194e-06,3.1377517342218204e-06,2.6299806920435414e-06,8.461633548254138e-06,1.5136359734932071e-05,7.881333203879925e-07,2.587838673896764e-07,2.5216151226381992e-06,1.2854166069192444e-05,1.6784910928786186e-06,1.6505857105414435e-06
9307,3.4100122335207844e-06,1.1629738221918763e-05,3.2311401657751323e-06,2.163582266005452e-06,4.179701048682418e-06,4.4694963370023834e-06,3.142885844643079e-06,2.7381441518460066e-06,8.110680868496432e-06,1.611180988664155e-05,8.005647339532383e-07,-1.3690702696171354e-07,2.526432779474429e-06,1.3556433006332015e-05,1.6256934914437097e-06,1.6206802247425021e-06
9308,3.3970377216425776e-06,1.1704857471033974e-05,3.3806176127466073e-06,2.109985702946043e-06,4.0891865242618285e-06,4.5780931187942984e-06,3.142494923363788e-06,2.8495425172430967e-06,7.788129522863401e-06,1.7098959168257824e-05,8.147149052189091e-07,-5.260582615917579e-07,2.541824689041535e-06,1.4227346069564264e-05,1.5762509766735537e-06,1.588149467496232e-06
9309,3.3811803871116826e-06,1.1756872732797626e-05,3.530900863447561e-06,2.0555896338645846e-06,3.996281513243929e-06,4.684541987912111e-06,3.1362961070562306e-06,2.9634267300916274e-06,7.496691567501999e-06,1.8083373759622298e-05,8.304058726883524e-07,-9.126177223735758e-07,2.5670964160116777e-06,1.4860376461157275e-05,1.529734160415282e-06,1.5535918057899549e-06
9310,3.3638590996929556e-06,1.1792329307771454e-05,3.681392735104421e-06,2.0016517414278016e-06,3.904448918755429e-06,4.788704693273019e-06,3.1240003396013258e-06,3.0789587706516002e-06,7.2376481519907455e-06,1.904690310403543e-05,8.47321863519652e-07,-1.2997135991601876e-06,2.6012701779556125e-06,1.5450131875531362e-05,1.4860825399480504e-06,1.51742805655641e-06
9311,3.3460419764233132e-06,1.1817994319588736e-05,3.8315198883340645e-06,1.9495349564640613e-06,3.816513121493323e-06,4.890066224749393e-06,3.1056097971289877e-06,3.195104597832399e-06,7.0110848897337866e-06,1.996761317714914e-05,8.650600325261544e-07,-1.689679427877543e-06,2.643199322874614e-06,1.5992113733740706e-05,1.4453870802058778e-06,1.479941601701041e-06
9312,3.328201905112179e-06,1.1839961327097367e-05,3.980446585870237e-06,1.900472613663826e-06,3.7346012028743266e-06,4.987966960487109e-06,3.0814926589190963e-06,3.3107051769170653e-06,6.816250298162903e-06,2.082132534511826e-05,8.832177016469219e-07,-2.083815939710285e-06,2.6918155833314356e-06,1.648214714498306e-05,1.4077630424743654e-06,1.441425005375849e-06
9313,3.3105508497884035e-06,1.1862696698839122e-05,4.126868637973301e-06,1.85539632406186e-06,3.66015225180474e-06,5.081799300072163e-06,3.0522480970622485e-06,3.4248120760782527e-06,6.6518013397490705e-06,2.1585748558875805e-05,9.014211356025637e-07,-2.4820205622168302e-06,2.746181106329259e-06,1.6915364335714748e-05,1.373297251342267e-06,1.40230002727079e-06
9314,3.2934236778204864e-06,1.1888349022519286e-05,4.268878324214743e-06,1.8148758105223835e-06,3.5939706520550576e-06,5.1709350273725454e-06,3.0185055590206544e-06,3.536988092419981e-06,6.515738224269155e-06,2.224553166121474e-05,9.19297892725247e-07,-2.8824609821629684e-06,2.8054855831770087e-06,1.7285175242162227e-05,1.3419745534280764e-06,1.3630998931720003e-06
9315,3.277536135038775e-06,1.1916611076688793e-05,4.4039555668884356e-06,1.7791570076286226e-06,3.5362123112161344e-06,5.254497493108112e-06,2.980694006786005e-06,3.6472778019614413e-06,6.405388995540675e-06,2.2794518734623045e-05,9.364618500392928e-07,-3.2813582790602596e-06,2.8691528725754498e-06,1.758307984805284e-05,1.3136526947348815e-06,1.3243586066034857e-06
9316,3.26390670868141e-06,1.1945117537253681e-05,4.529196449874236e-06,1.7482882097951314e-06,3.4863208383221562e-06,5.331110703338207e-06,2.938868641632301e-06,3.755841815469241e-06,6.31808894418508e-06,2.323334261433569e-05,9.524868507190836e-07,-3.6728626792170135e-06,2.9367712130309566e-06,1.7799526100940245e-05,1.2881660099989795e-06,1.2864932549909589e-06
9317,3.2534838129517893e-06,1.1970128414064495e-05,4.641707644094778e-06,1.7222507488316805e-06,3.4430818332525185e-06,5.398679861194672e-06,2.8927177295122653e-06,3.862516515230575e-06,6.252428111877773e-06,2.3565086566897692e-05,9.668718993335288e-07,-4.049042160691519e-06,3.0077605572626846e-06,1.7925278885237676e-05,1.2654311665959006e-06,1.249719107319159e-06
9318,3.246835665381222e-06,1.198723933664794e-05,4.7389908381431815e-06,1.7009523382393237e-06,3.4048924373920464e-06,5.4544423829290465e-06,2.8416756631358808e-06,3.96654324727292e-06,6.209157110201709e-06,2.3793767413145784e-05,9.790757812009497e-07,-4.400056307787888e-06,3.0811187644383877e-06,1.7953065440195267e-05,1.2453946172906465e-06,1.2140620216040585e-06
9319,3.244166735831341e-06,1.1991965256781391e-05,4.819274714306773e-06,1.6841462550857217e-06,3.3701394793857086e-06,5.495516630591611e-06,2.785016037220055e-06,4.06646313875615e-06,6.191071004629889e-06,2.3927091264587365e-05,9.8863407862176e-07,-4.714453560942018e-06,3.1553725983835575e-06,1.787948296628199e-05,1.2279192292827126e-06,1.1795068005387172e-06
9320,3.2455038452067217e-06,1.1980204471093659e-05,4.8817803876066e-06,1.671442856852753e-06,3.337458557492445e-06,5.519739832109105e-06,2.7219755547201483e-06,4.16007465241514e-06,6.202002684753558e-06,2.3980523302943666e-05,9.95287046493237e-07,-4.979366641888873e-06,3.228625577190488e-06,1.770656237449152e-05,1.2128191970823605e-06,1.1461630901858438e-06
9321,3.2507953194888726e-06,1.1948800359370192e-05,4.926798320759803e-06,1.6623913702660615e-06,3.3058027630057634e-06,5.526314293390734e-06,2.6520127708083707e-06,4.244429651271724e-06,6.245686759143571e-06,2.3978522991036057e-05,9.990118417595435e-07,-5.180520452471343e-06,3.2987970273071926e-06,1.744199779570068e-05,1.200018593665358e-06,1.1142784852073874e-06
9322,3.2598548551950693e-06,1.1896452817780154e-05,4.955473194875624e-06,1.6565624860333846e-06,3.2745005281624444e-06,5.515927501496494e-06,2.5751519442435843e-06,4.3159914211314264e-06,6.325110069982078e-06,2.3951323578179284e-05,9.999472035948759e-07,-5.302170050694135e-06,3.3641527885367065e-06,1.709762988720075e-05,1.1896366829380023e-06,1.0841017150431946e-06
9323,3.272210083287772e-06,1.1824846768389048e-05,4.969319110121253e-06,1.6536201748589027e-06,3.2433696090829943e-06,5.490342252365217e-06,2.4922073656113176e-06,4.371122901908529e-06,6.442249430491023e-06,2.392985576278588e-05,9.983385935235809e-07,-5.327003589261982e-06,3.423835596886078e-06,1.6686762677532534e-05,1.181920882787133e-06,1.0557439519992153e-06
9324,3.2870306576754e-06,1.1739325065985166e-05,4.969614992608346e-06,1.6533191080784418e-06,3.212638504464464e-06,5.451732214953478e-06,2.4047192455341316e-06,4.406790037044521e-06,6.5978572054570425e-06,2.394235264546004e-05,9.945327075153703e-07,-5.236017397292068e-06,3.4779555830105675e-06,1.622149565431439e-05,1.1771043910398208e-06,1.0291463441455704e-06
9325,3.3032649733678534e-06,1.1648382445320939e-05,4.95694592127059e-06,1.6553931877188153e-06,3.182583820345367e-06,5.40204504309995e-06,2.314631727992103e-06,4.421137808147605e-06,6.7912875251362334e-06,2.4012962789574154e-05,9.889245400469672e-07,-5.008494968520815e-06,3.527184500266169e-06,1.571125380255684e-05,1.175286500623154e-06,1.0041695195539095e-06
9326,3.319844853992693e-06,1.1561948165894648e-05,4.931061939082107e-06,1.6594089650436537e-06,3.153237049249896e-06,5.34255165003005e-06,2.2239057841590328e-06,4.413755906198665e-06,7.020524725250375e-06,2.4161034102930587e-05,9.818767446534882e-07,-4.622088379628846e-06,3.5721928372349903e-06,1.5162894868619159e-05,1.1763837125049325e-06,9.807299652719716e-07
9327,3.3357902950643855e-06,1.1489312469471141e-05,4.890967145260186e-06,1.6646809328054373e-06,3.124421466077652e-06,5.273772261896765e-06,2.134279906973112e-06,4.385673954055212e-06,7.282440288563116e-06,2.4400873094142005e-05,9.736799261058343e-07,-4.052874584611562e-06,3.6133023505756593e-06,1.4581745769902504e-05,1.1801392058056157e-06,9.58863041549784e-07
9328,3.3502672268216794e-06,1.1437720066341769e-05,4.835163212296424e-06,1.6703380783413113e-06,3.0959642650440863e-06,5.195844588453154e-06,2.0472572541023407e-06,4.3391714687554434e-06,7.573090854607945e-06,2.4742092631789366e-05,9.645215041196653e-07,-3.275411969783293e-06,3.650563126217459e-06,1.397278712399864e-05,1.186168356562536e-06,9.386903985670532e-07
9329,3.362667925000562e-06,1.1411900049807147e-05,4.762138163625428e-06,1.675566649662584e-06,3.067919941066725e-06,5.109031273473551e-06,1.964196399744664e-06,4.277457110259758e-06,7.8877988546782e-06,2.519001567575986e-05,9.544511993049073e-07,-2.262804659769663e-06,3.6842082293273997e-06,1.3341611978421348e-05,1.194030808471394e-06,9.203692556502541e-07
9330,3.372670394828797e-06,1.1414103686584446e-05,4.671061390910048e-06,1.6798892675181452e-06,3.0407985528721792e-06,5.014060540439761e-06,1.8863374905527285e-06,4.204268869343483e-06,8.220953296146706e-06,2.574571773748894e-05,9.434172674960377e-07,-9.866693095970966e-07,3.715197409287123e-06,1.2695043301616858e-05,1.2032698333493538e-06,9.040824762114311e-07
9331,3.380272613073322e-06,1.1444373836419593e-05,4.562376844544895e-06,1.6833095270542158e-06,3.015674096724026e-06,4.912305234195491e-06,1.8147294488653247e-06,4.123425984165366e-06,8.565852340953845e-06,2.640583277136314e-05,9.314052856582877e-07,5.828775407903778e-07,3.74551339560392e-06,1.2041390763153901e-05,1.213392583978201e-06,8.900580525614413e-07
